wav_filename,wav_filesize,transcript
Z113Mm_023_136.wav,102484,išjunk centrinę lygiuotę
Z113Mm_023_138.wav,92750,įjunk dešininę lygiuotę
Z113Mm_023_139.wav,102948,išjunk dešininę lygiuotę
Z113Mm_023_141.wav,103876,įjunk kairinę lygiuotę
Z113Mm_023_142.wav,107584,išjunk kairinę lygiuotę
Z113Mm_023_144.wav,96460,įjunk kursyvų šriftą
Z113Mm_023_145.wav,101094,išjunk kursyvų šriftą
Z113Mm_023_147.wav,89968,įjunk teksto pabraukimą
Z113Mm_023_148.wav,89970,išjunk teksto pabraukimą
Z113Mm_023_154.wav,68182,atverk failą
Z113Mm_023_165.wav,104338,įjunk atsitiktinį grojimą
Z113Mm_023_166.wav,107120,išjunk atsitiktinį grojimą
Z113Mm_023_168.wav,90432,rodyk visame ekrane
Z113Mm_024_176.wav,65456,atverk diską
Z113Mm_024_177.wav,76832,atverk aplanką
Z113Mm_024_181.wav,142956,atverk administratoriaus teisėmis
Z114Vl_021_37.wav,79486,išjunk programą
Z114Vl_021_54.wav,69700,puslapiu žemyn
Z114Vl_022_73.wav,88568,atverk dokumentą
Z114Vl_022_81.wav,93820,įjunk spaudinio peržiūrą
Z114Vl_022_82.wav,103572,išjunk spaudinio peržiūrą
Z114Vl_022_94.wav,78066,atverk laišką
Z114Vl_023_129.wav,82906,įjunk pusjuodį šriftą
Z114Vl_023_130.wav,89492,išjunk pusjuodį šriftą
Z114Vl_023_132.wav,85650,įjunk abipusę lygiuotę
Z114Vl_023_133.wav,97174,išjunk abipusę lygiuotę
Z114Vl_023_135.wav,87846,įjunk centrinę lygiuotę
Z114Vl_023_136.wav,87298,išjunk centrinę lygiuotę
Z114Vl_023_138.wav,82358,įjunk dešininę lygiuotę
Z114Vl_023_139.wav,87296,išjunk dešininę lygiuotę
Z114Vl_023_141.wav,80712,įjunk kairinę lygiuotę
Z114Vl_023_142.wav,95530,išjunk kairinę lygiuotę
Z114Vl_023_144.wav,88394,įjunk kursyvų šriftą
Z114Vl_023_145.wav,98820,išjunk kursyvų šriftą
Z114Vl_023_147.wav,88394,įjunk teksto pabraukimą
Z114Vl_023_148.wav,99370,išjunk teksto pabraukimą
Z114Vl_023_154.wav,66994,atverk failą
Z114Vl_023_165.wav,92236,įjunk atsitiktinį grojimą
Z114Vl_023_166.wav,86200,išjunk atsitiktinį grojimą
Z114Vl_023_168.wav,85650,rodyk visame ekrane
Z114Vl_024_176.wav,60366,atverk diską
Z114Vl_024_177.wav,69736,atverk aplanką
Z114Vl_024_181.wav,103116,atverk administratoriaus teisėmis
Z115Vj_021_37.wav,55784,išjunk programą
Z115Vj_021_54.wav,62022,puslapiu žemyn
Z115Vj_022_73.wav,67202,atverk dokumentą
Z115Vj_022_81.wav,76382,įjunk spaudinio peržiūrą
Z115Vj_022_82.wav,78798,išjunk spaudinio peržiūrą
Z115Vj_022_94.wav,63336,atverk laišką
Z115Vj_023_129.wav,70820,įjunk pusjuodį šriftą
Z115Vj_023_130.wav,79846,išjunk pusjuodį šriftą
Z115Vj_023_132.wav,85544,įjunk abipusę lygiuotę
Z115Vj_023_133.wav,87444,išjunk abipusę lygiuotę
Z115Vj_023_135.wav,76046,įjunk centrinę lygiuotę
Z115Vj_023_136.wav,82696,išjunk centrinę lygiuotę
Z115Vj_023_138.wav,76996,įjunk dešininę lygiuotę
Z115Vj_023_139.wav,81746,išjunk dešininę lygiuotę
Z115Vj_023_141.wav,63220,įjunk kairinę lygiuotę
Z115Vj_023_142.wav,67020,išjunk kairinę lygiuotę
Z115Vj_023_144.wav,87446,įjunk kursyvų šriftą
Z115Vj_023_145.wav,83644,išjunk kursyvų šriftą
Z115Vj_023_147.wav,76046,įjunk teksto pabraukimą
Z115Vj_023_148.wav,81744,išjunk teksto pabraukimą
Z115Vj_023_154.wav,67496,atverk failą
Z115Vj_023_165.wav,65596,įjunk atsitiktinį grojimą
Z115Vj_023_166.wav,82696,išjunk atsitiktinį grojimą
Z115Vj_023_168.wav,71770,rodyk visame ekrane
Z115Vj_024_176.wav,58074,atverk diską
Z115Vj_024_177.wav,56646,atverk aplanką
Z115Vj_024_181.wav,107542,atverk administratoriaus teisėmis
Z116Mj_021_37.wav,64364,išjunk programą
Z116Mj_021_54.wav,67938,puslapiu žemyn
Z116Mj_022_73.wav,76588,atverk dokumentą
Z116Mj_022_81.wav,88374,įjunk spaudinio peržiūrą
Z116Mj_022_82.wav,89060,išjunk spaudinio peržiūrą
Z116Mj_022_94.wav,64410,atverk laišką
Z116Mj_023_129.wav,86586,įjunk pusjuodį šriftą
Z116Mj_023_130.wav,97616,išjunk pusjuodį šriftą
Z116Mj_023_132.wav,92526,įjunk abipusę lygiuotę
Z116Mj_023_133.wav,95070,išjunk abipusę lygiuotę
Z116Mj_023_135.wav,97616,įjunk centrinę lygiuotę
Z116Mj_023_136.wav,91678,išjunk centrinę lygiuotę
Z116Mj_023_138.wav,86586,įjunk dešininę lygiuotę
Z116Mj_023_139.wav,89132,išjunk dešininę lygiuotę
Z116Mj_023_141.wav,92526,įjunk kairinę lygiuotę
Z116Mj_023_142.wav,84890,išjunk kairinę lygiuotę
Z116Mj_023_144.wav,84040,įjunk kursyvų šriftą
Z116Mj_023_145.wav,96768,išjunk kursyvų šriftą
Z116Mj_023_154.wav,64526,atverk failą
Z116Mj_023_165.wav,93374,įjunk atsitiktinį grojimą
Z116Mj_023_166.wav,105252,išjunk atsitiktinį grojimą
Z116Mj_023_168.wav,96768,rodyk visame ekrane
Z116Mj_024_176.wav,75690,atverk diską
Z116Mj_024_177.wav,75196,atverk aplanką
Z116Mj_024_181.wav,118212,atverk administratoriaus teisėmis
Z117Vj_021_37.wav,67236,išjunk programą
Z117Vj_021_54.wav,58102,puslapiu žemyn
Z117Vj_022_73.wav,63564,atverk dokumentą
Z117Vj_022_81.wav,91706,įjunk spaudinio peržiūrą
Z117Vj_022_82.wav,102962,išjunk spaudinio peržiūrą
Z117Vj_022_94.wav,64368,atverk laišką
Z117Vj_023_129.wav,82064,įjunk pusjuodį šriftą
Z117Vj_023_130.wav,90064,išjunk pusjuodį šriftą
Z117Vj_023_132.wav,85972,įjunk abipusę lygiuotę
Z117Vj_023_133.wav,100976,išjunk abipusę lygiuotę
Z117Vj_023_135.wav,82564,įjunk centrinę lygiuotę
Z117Vj_023_136.wav,86654,išjunk centrinę lygiuotę
Z117Vj_023_138.wav,88018,įjunk dešininę lygiuotę
Z117Vj_023_139.wav,94156,išjunk dešininę lygiuotę
Z117Vj_023_141.wav,79152,įjunk kairinę lygiuotę
Z117Vj_023_142.wav,88020,išjunk kairinę lygiuotę
Z117Vj_023_144.wav,84608,įjunk kursyvų šriftą
Z117Vj_023_145.wav,88018,išjunk kursyvų šriftą
Z117Vj_023_147.wav,86654,įjunk teksto pabraukimą
Z117Vj_023_148.wav,83926,išjunk teksto pabraukimą
Z117Vj_023_154.wav,75062,atverk failą
Z117Vj_023_165.wav,93476,įjunk atsitiktinį grojimą
Z117Vj_023_166.wav,105750,išjunk atsitiktinį grojimą
Z117Vj_023_168.wav,86656,rodyk visame ekrane
Z117Vj_024_176.wav,63230,atverk diską
Z117Vj_024_177.wav,72332,atverk aplanką
Z117Vj_024_181.wav,113564,atverk administratoriaus teisėmis
Z118Mi_021_37.wav,66162,išjunk programą
Z118Mi_021_54.wav,65636,puslapiu žemyn
Z118Mi_022_73.wav,66386,atverk dokumentą
Z118Mi_022_81.wav,79828,įjunk spaudinio peržiūrą
Z118Mi_022_82.wav,85466,išjunk spaudinio peržiūrą
Z118Mi_022_94.wav,53812,atverk laišką
Z118Mi_023_129.wav,79518,įjunk pusjuodį šriftą
Z118Mi_023_130.wav,85346,išjunk pusjuodį šriftą
Z118Mi_023_132.wav,85346,įjunk abipusę lygiuotę
Z118Mi_023_133.wav,90114,išjunk abipusę lygiuotę
Z118Mi_023_135.wav,82166,įjunk centrinę lygiuotę
Z118Mi_023_136.wav,81638,išjunk centrinę lygiuotę
Z118Mi_023_138.wav,79518,įjunk dešininę lygiuotę
Z118Mi_023_139.wav,82166,išjunk dešininę lygiuotę
Z118Mi_023_141.wav,78458,įjunk kairinę lygiuotę
Z118Mi_023_142.wav,77398,išjunk kairinę lygiuotę
Z118Mi_023_144.wav,73160,įjunk kursyvų šriftą
Z118Mi_023_145.wav,80578,išjunk kursyvų šriftą
Z118Mi_023_147.wav,79518,įjunk teksto pabraukimą
Z118Mi_023_148.wav,89920,išjunk teksto pabraukimą
Z118Mi_023_154.wav,58324,atverk failą
Z118Mi_023_165.wav,87996,įjunk atsitiktinį grojimą
Z118Mi_023_166.wav,85876,išjunk atsitiktinį grojimą
Z118Mi_023_168.wav,76868,rodyk visame ekrane
Z118Mi_024_176.wav,65500,atverk diską
Z118Mi_024_177.wav,72248,atverk aplanką
Z118Mi_024_181.wav,116786,atverk administratoriaus teisėmis
Z119Mj_021_37.wav,56652,išjunk programą
Z119Mj_021_54.wav,60110,puslapiu žemyn
Z119Mj_022_73.wav,59288,atverk dokumentą
Z119Mj_022_81.wav,73840,įjunk spaudinio peržiūrą
Z119Mj_022_82.wav,78344,išjunk spaudinio peržiūrą
Z119Mj_022_94.wav,53054,atverk laišką
Z119Mj_023_129.wav,78490,įjunk pusjuodį šriftą
Z119Mj_023_130.wav,80184,išjunk pusjuodį šriftą
Z119Mj_023_132.wav,71154,įjunk abipusę lygiuotę
Z119Mj_023_133.wav,86392,išjunk abipusę lygiuotę
Z119Mj_023_135.wav,72026,įjunk centrinę lygiuotę
Z119Mj_023_136.wav,75670,išjunk centrinę lygiuotę
Z119Mj_023_138.wav,79620,įjunk dešininę lygiuotę
Z119Mj_023_139.wav,86392,išjunk dešininę lygiuotę
Z119Mj_023_141.wav,73412,įjunk kairinę lygiuotę
Z119Mj_023_142.wav,70590,išjunk kairinę lygiuotę
Z119Mj_023_144.wav,70590,įjunk kursyvų šriftą
Z119Mj_023_145.wav,80748,išjunk kursyvų šriftą
Z119Mj_023_147.wav,81876,įjunk teksto pabraukimą
Z119Mj_023_148.wav,80184,išjunk teksto pabraukimą
Z119Mj_023_154.wav,50274,atverk failą
Z119Mj_023_165.wav,76796,įjunk atsitiktinį grojimą
Z119Mj_023_166.wav,81314,išjunk atsitiktinį grojimą
Z119Mj_023_168.wav,75104,rodyk visame ekrane
Z119Mj_024_176.wav,54392,atverk diską
Z119Mj_024_177.wav,68128,atverk aplanką
Z119Mj_024_181.wav,108142,atverk administratoriaus teisėmis
Z121Mj_021_37.wav,61754,išjunk programą
Z121Mj_021_54.wav,63578,puslapiu žemyn
Z121Mj_022_73.wav,84932,atverk dokumentą
Z121Mj_022_81.wav,102618,įjunk spaudinio peržiūrą
Z121Mj_022_82.wav,95544,išjunk spaudinio peržiūrą
Z121Mj_022_94.wav,67248,atverk laišką
Z121Mj_023_129.wav,83628,įjunk pusjuodį šriftą
Z121Mj_023_130.wav,91228,išjunk pusjuodį šriftą
Z121Mj_023_132.wav,93760,įjunk abipusę lygiuotę
Z121Mj_023_133.wav,91228,išjunk abipusę lygiuotę
Z121Mj_023_135.wav,89960,įjunk centrinę lygiuotę
Z121Mj_023_136.wav,105158,išjunk centrinę lygiuotę
Z121Mj_023_138.wav,110224,įjunk dešininę lygiuotę
Z121Mj_023_139.wav,101358,išjunk dešininę lygiuotę
Z121Mj_023_141.wav,91228,įjunk kairinę lygiuotę
Z121Mj_023_142.wav,96294,išjunk kairinę lygiuotę
Z121Mj_023_144.wav,79830,įjunk kursyvų šriftą
Z121Mj_023_145.wav,82362,išjunk kursyvų šriftą
Z121Mj_023_147.wav,87428,įjunk teksto pabraukimą
Z121Mj_023_148.wav,93762,išjunk teksto pabraukimą
Z121Mj_023_154.wav,65900,atverk failą
Z121Mj_023_165.wav,84734,įjunk atsitiktinį grojimą
Z121Mj_023_166.wav,88076,išjunk atsitiktinį grojimą
Z121Mj_023_168.wav,76478,rodyk visame ekrane
Z121Mj_024_176.wav,55340,atverk diską
Z121Mj_024_177.wav,68200,atverk aplanką
Z121Mj_024_181.wav,119638,atverk administratoriaus teisėmis
Z122Mi_021_28.wav,95760,aktyvink pateikčių rengyklę
Z122Mi_021_29.wav,56308,aktyvink autluk
Z122Mi_021_30.wav,68598,aktyvink laifmeil
Z122Mi_021_31.wav,62130,aktyvink tanderbird
Z122Mi_021_32.wav,82178,aktyvink pašto programą
Z122Mi_021_33.wav,82826,aktyvink medijos leistuvę
Z122Mi_021_37.wav,56956,išjunk programą
Z122Mi_021_54.wav,59542,puslapiu žemyn
Z122Mi_022_73.wav,70494,atverk dokumentą
Z122Mi_022_81.wav,81380,įjunk spaudinio peržiūrą
Z122Mi_022_82.wav,89064,išjunk spaudinio peržiūrą
Z122Mi_022_94.wav,65370,atverk laišką
Z122Mi_023_129.wav,80634,įjunk pusjuodį šriftą
Z122Mi_023_130.wav,81978,išjunk pusjuodį šriftą
Z122Mi_023_132.wav,87350,įjunk abipusę lygiuotę
Z122Mi_023_133.wav,85560,išjunk abipusę lygiuotę
Z122Mi_023_135.wav,83768,įjunk centrinę lygiuotę
Z122Mi_023_136.wav,84216,išjunk centrinę lygiuotę
Z122Mi_023_138.wav,77948,įjunk dešininę lygiuotę
Z122Mi_023_139.wav,81082,išjunk dešininę lygiuotę
Z122Mi_023_141.wav,82872,įjunk kairinę lygiuotę
Z122Mi_023_142.wav,83768,išjunk kairinę lygiuotę
Z122Mi_023_144.wav,77052,įjunk kursyvų šriftą
Z122Mi_023_145.wav,86006,išjunk kursyvų šriftą
Z122Mi_023_147.wav,84216,įjunk teksto pabraukimą
Z122Mi_023_148.wav,94066,išjunk teksto pabraukimą
Z122Mi_023_154.wav,59592,atverk failą
Z122Mi_023_165.wav,86902,įjunk atsitiktinį grojimą
Z122Mi_023_166.wav,85112,išjunk atsitiktinį grojimą
Z122Mi_023_168.wav,77138,rodyk visame ekrane
Z122Mi_024_176.wav,71194,atverk diską
Z122Mi_024_177.wav,87936,atverk aplanką
Z122Mi_024_181.wav,121416,atverk administratoriaus teisėmis
Z123Mj_021_21.wav,54538,aktyvink vraiter
Z123Mj_021_22.wav,73772,aktyvink rašyklę
Z123Mj_021_23.wav,60950,aktyvink eksel
Z123Mj_021_24.wav,60950,aktyvink kalk
Z123Mj_021_25.wav,68966,aktyvink skaičiuoklę
Z123Mj_021_26.wav,78582,aktyvink poverpoint
Z123Mj_021_27.wav,76978,aktyvink impres
Z123Mj_021_28.wav,97816,aktyvink pateikčių rengyklę
Z123Mj_021_29.wav,65760,aktyvink autluk
Z123Mj_021_30.wav,72172,aktyvink laifmeil
Z123Mj_021_31.wav,72170,aktyvink tanderbird
Z123Mj_021_32.wav,84994,aktyvink pašto programą
Z123Mj_021_33.wav,78582,aktyvink medijos leistuvę
Z123Mj_021_37.wav,51334,išjunk programą
Z123Mj_021_54.wav,54542,puslapiu žemyn
Z123Mj_022_73.wav,60876,atverk dokumentą
Z123Mj_022_81.wav,79124,įjunk spaudinio peržiūrą
Z123Mj_022_82.wav,80646,išjunk spaudinio peržiūrą
Z123Mj_022_94.wav,66960,atverk laišką
Z123Mj_023_129.wav,75524,įjunk pusjuodį šriftą
Z123Mj_023_130.wav,74414,išjunk pusjuodį šriftą
Z123Mj_023_132.wav,76634,įjunk abipusę lygiuotę
Z123Mj_023_133.wav,85514,išjunk abipusę lygiuotę
Z123Mj_023_135.wav,72194,įjunk centrinę lygiuotę
Z123Mj_023_136.wav,76634,išjunk centrinę lygiuotę
Z123Mj_023_138.wav,79962,įjunk dešininę lygiuotę
Z123Mj_023_139.wav,81072,išjunk dešininę lygiuotę
Z123Mj_023_141.wav,74412,įjunk kairinę lygiuotę
Z123Mj_023_142.wav,72192,išjunk kairinę lygiuotę
Z123Mj_023_144.wav,73304,įjunk kursyvų šriftą
Z123Mj_023_145.wav,68864,išjunk kursyvų šriftą
Z123Mj_023_147.wav,71084,įjunk teksto pabraukimą
Z123Mj_023_148.wav,72194,išjunk teksto pabraukimą
Z123Mj_023_154.wav,56654,atverk failą
Z123Mj_023_165.wav,82094,įjunk atsitiktinį grojimą
Z123Mj_023_166.wav,86588,išjunk atsitiktinį grojimą
Z123Mj_023_168.wav,69364,rodyk visame ekrane
Z123Mj_024_176.wav,53874,atverk diską
Z123Mj_024_177.wav,52798,atverk aplanką
Z123Mj_024_181.wav,96936,atverk administratoriaus teisėmis
Z124Mk_021_21.wav,72834,aktyvink vraiter
Z124Mk_021_22.wav,72834,aktyvink rašyklę
Z124Mk_021_23.wav,78736,aktyvink eksel
Z124Mk_021_24.wav,80704,aktyvink kalk
Z124Mk_021_25.wav,76770,aktyvink skaičiuoklę
Z124Mk_021_26.wav,86606,aktyvink poverpoint
Z124Mk_021_27.wav,76768,aktyvink impres
Z124Mk_021_28.wav,96442,aktyvink pateikčių rengyklę
Z124Mk_021_29.wav,82670,aktyvink autluk
Z124Mk_021_30.wav,84638,aktyvink laifmeil
Z124Mk_021_31.wav,78736,aktyvink tanderbird
Z124Mk_021_32.wav,98408,aktyvink pašto programą
Z124Mk_021_33.wav,98408,aktyvink medijos leistuvę
Z124Mk_021_37.wav,72834,išjunk programą
Z124Mk_021_54.wav,65976,puslapiu žemyn
Z124Mk_022_73.wav,89682,atverk dokumentą
Z124Mk_022_81.wav,91512,įjunk spaudinio peržiūrą
Z124Mk_022_82.wav,84194,išjunk spaudinio peržiūrą
Z124Mk_022_94.wav,58584,atverk laišką
Z124Mk_023_129.wav,73320,įjunk pusjuodį šriftą
Z124Mk_023_130.wav,89466,išjunk pusjuodį šriftą
Z124Mk_023_132.wav,91948,įjunk abipusę lygiuotę
Z124Mk_023_133.wav,89464,išjunk abipusę lygiuotę
Z124Mk_023_135.wav,75804,įjunk centrinę lygiuotę
Z124Mk_023_136.wav,88222,išjunk centrinę lygiuotę
Z124Mk_023_138.wav,86982,įjunk dešininę lygiuotę
Z124Mk_023_139.wav,89464,išjunk dešininę lygiuotę
Z124Mk_023_141.wav,85740,įjunk kairinę lygiuotę
Z124Mk_023_142.wav,80772,išjunk kairinę lygiuotę
Z124Mk_023_144.wav,80770,įjunk kursyvų šriftą
Z124Mk_023_145.wav,89466,išjunk kursyvų šriftą
Z124Mk_023_147.wav,77046,įjunk teksto pabraukimą
Z124Mk_023_148.wav,86982,išjunk teksto pabraukimą
Z124Mk_023_154.wav,65868,atverk failą
Z124Mk_023_165.wav,86838,įjunk atsitiktinį grojimą
Z124Mk_023_166.wav,84544,išjunk atsitiktinį grojimą
Z124Mk_023_168.wav,69338,rodyk visame ekrane
Z124Mk_024_176.wav,62506,atverk diską
Z124Mk_024_177.wav,70002,atverk aplanką
Z124Mk_024_181.wav,117474,atverk administratoriaus teisėmis
Z125Mj_021_21.wav,54672,aktyvink vraiter
Z125Mj_021_22.wav,55098,aktyvink rašyklę
Z125Mj_021_23.wav,58514,aktyvink eksel
Z125Mj_021_24.wav,46136,aktyvink kalk
Z125Mj_021_25.wav,63208,aktyvink skaičiuoklę
Z125Mj_021_26.wav,64914,aktyvink poverpoint
Z125Mj_021_27.wav,55952,aktyvink impres
Z125Mj_021_28.wav,79424,aktyvink pateikčių rengyklę
Z125Mj_021_29.wav,56378,aktyvink autluk
Z125Mj_021_30.wav,77292,aktyvink laifmeil
Z125Mj_021_31.wav,63206,aktyvink tanderbird
Z125Mj_021_32.wav,79852,aktyvink pašto programą
Z125Mj_021_33.wav,81986,aktyvink medijos leistuvę
Z125Mj_021_37.wav,52536,išjunk programą
Z125Mj_021_54.wav,52964,puslapiu žemyn
Z125Mj_022_73.wav,59360,atverk dokumentą
Z125Mj_022_81.wav,80898,įjunk spaudinio peržiūrą
Z125Mj_022_82.wav,78694,išjunk spaudinio peržiūrą
Z125Mj_022_94.wav,61052,atverk laišką
Z125Mj_023_129.wav,68080,įjunk pusjuodį šriftą
Z125Mj_023_130.wav,74744,išjunk pusjuodį šriftą
Z125Mj_023_132.wav,77198,įjunk abipusę lygiuotę
Z125Mj_023_133.wav,77200,išjunk abipusę lygiuotę
Z125Mj_023_135.wav,72640,įjunk centrinę lygiuotę
Z125Mj_023_136.wav,77550,išjunk centrinę lygiuotę
Z125Mj_023_138.wav,71940,įjunk dešininę lygiuotę
Z125Mj_023_139.wav,76848,išjunk dešininę lygiuotę
Z125Mj_023_141.wav,69834,įjunk kairinę lygiuotę
Z125Mj_023_142.wav,76848,išjunk kairinę lygiuotę
Z125Mj_023_144.wav,71236,įjunk kursyvų šriftą
Z125Mj_023_145.wav,77200,išjunk kursyvų šriftą
Z125Mj_023_147.wav,72640,įjunk teksto pabraukimą
Z125Mj_023_148.wav,72288,išjunk teksto pabraukimą
Z125Mj_023_154.wav,54402,atverk failą
Z125Mj_023_165.wav,82810,įjunk atsitiktinį grojimą
Z125Mj_023_166.wav,80706,išjunk atsitiktinį grojimą
Z125Mj_023_168.wav,65978,rodyk visame ekrane
Z125Mj_024_176.wav,50252,atverk diską
Z125Mj_024_177.wav,58792,atverk aplanką
Z125Mj_024_181.wav,95678,atverk administratoriaus teisėmis
Z126Mj_021_20.wav,68244,aktyvink vort
Z126Mj_021_21.wav,78572,aktyvink vraiter
Z126Mj_021_22.wav,95330,aktyvink rašyklę
Z126Mj_021_23.wav,82470,aktyvink eksel
Z126Mj_021_24.wav,71946,aktyvink kalk
Z126Mj_021_25.wav,91044,aktyvink skaičiuoklę
Z126Mj_021_26.wav,94160,aktyvink powerpoint
Z126Mj_021_27.wav,87730,aktyvink impres
Z126Mj_021_28.wav,115594,aktyvink pateikčių rengyklę
Z126Mj_021_29.wav,77792,aktyvink autluk
Z126Mj_021_30.wav,92406,aktyvink laifmeil
Z126Mj_021_31.wav,91822,aktyvink tanderbird
Z126Mj_021_32.wav,104488,aktyvink pašto programą
Z126Mj_021_33.wav,120466,aktyvink medijos leistuvę
Z126Mj_021_37.wav,77792,išjunk programą
Z126Mj_021_54.wav,101760,puslapiu žemyn
Z126Mj_022_73.wav,94278,atverk dokumentą
Z126Mj_022_81.wav,109260,įjunk spaudinio peržiūrą
Z126Mj_022_82.wav,112810,išjunk spaudinio peržiūrą
Z126Mj_022_94.wav,79690,atverk laišką
Z126Mj_023_129.wav,125408,įjunk pusjuodį šriftą
Z126Mj_023_130.wav,128612,išjunk pusjuodį šriftą
Z126Mj_023_132.wav,127812,įjunk abipusę lygiuotę
Z126Mj_023_133.wav,137024,išjunk abipusę lygiuotę
Z126Mj_023_135.wav,131016,įjunk centrinę lygiuotę
Z126Mj_023_136.wav,123006,išjunk centrinę lygiuotę
Z126Mj_023_138.wav,122204,įjunk dešininę lygiuotę
Z126Mj_023_139.wav,114594,išjunk dešininę lygiuotę
Z126Mj_023_141.wav,114594,įjunk kairinę lygiuotę
Z126Mj_023_142.wav,116596,išjunk kairinę lygiuotę
Z126Mj_023_144.wav,116196,įjunk kursyvų šriftą
Z126Mj_023_145.wav,119800,išjunk kursyvų šriftą
Z126Mj_023_147.wav,120202,įjunk teksto pabraukimą
Z126Mj_023_148.wav,118600,išjunk teksto pabraukimą
Z126Mj_023_154.wav,85756,atverk failą
Z126Mj_023_165.wav,134220,įjunk atsitiktinį grojimą
Z126Mj_023_166.wav,125008,išjunk atsitiktinį grojimą
Z126Mj_023_168.wav,114594,rodyk visame ekrane
Z126Mj_024_176.wav,91998,atverk diską
Z126Mj_024_177.wav,97370,atverk aplanką
Z126Mj_024_181.wav,154990,atverk administratoriaus teisėmis
Z127Mj_021_20.wav,81290,aktyvink vord
Z127Mj_021_21.wav,87520,aktyvink vraiter
Z127Mj_021_22.wav,90498,aktyvink rašyklę
Z127Mj_021_23.wav,82104,aktyvink eksel
Z127Mj_021_24.wav,93208,aktyvink kalk
Z127Mj_021_25.wav,107020,aktyvink skaičiuoklę
Z127Mj_021_26.wav,90228,aktyvink poverpoint
Z127Mj_021_27.wav,72354,aktyvink impres
Z127Mj_021_28.wav,94560,aktyvink pateikčių rengyklę
Z127Mj_021_29.wav,87790,aktyvink autluk
Z127Mj_021_30.wav,105124,aktyvink laifmeil
Z127Mj_021_31.wav,104852,aktyvink tanderbird
Z127Mj_021_32.wav,111082,aktyvink pašto programą
Z127Mj_021_33.wav,112708,aktyvink medijos leistuvę
Z127Mj_021_37.wav,74520,išjunk programą
Z127Mj_021_54.wav,74792,puslapiu žemyn
Z127Mj_022_73.wav,90478,atverk dokumentą
Z127Mj_022_81.wav,97820,įjunk spaudinio peržiūrą
Z127Mj_022_82.wav,105452,išjunk spaudinio peržiūrą
Z127Mj_022_94.wav,73448,atverk laišką
Z127Mj_023_129.wav,95824,įjunk pusjuodį šriftą
Z127Mj_023_130.wav,100376,išjunk pusjuodį šriftą
Z127Mj_023_132.wav,99782,įjunk abipusę lygiuotę
Z127Mj_023_133.wav,101960,išjunk abipusę lygiuotę
Z127Mj_023_135.wav,98990,įjunk centrinę lygiuotę
Z127Mj_023_136.wav,100178,išjunk centrinę lygiuotę
Z127Mj_023_138.wav,90482,įjunk dešininę lygiuotę
Z127Mj_023_139.wav,100178,išjunk dešininę lygiuotę
Z127Mj_023_141.wav,90680,įjunk kairinę lygiuotę
Z127Mj_023_142.wav,95626,išjunk kairinę lygiuotę
Z127Mj_023_144.wav,94242,įjunk kursyvų šriftą
Z127Mj_023_145.wav,107698,išjunk kursyvų šriftą
Z127Mj_023_147.wav,105324,įjunk teksto pabraukimą
Z127Mj_023_148.wav,110270,išjunk teksto pabraukimą
Z127Mj_023_154.wav,84544,atverk failą
Z127Mj_023_165.wav,110864,įjunk atsitiktinį grojimą
Z127Mj_023_166.wav,119374,išjunk atsitiktinį grojimą
Z127Mj_023_168.wav,93648,rodyk visame ekrane
Z127Mj_024_176.wav,78996,atverk diską
Z127Mj_024_177.wav,88794,atverk aplanką
Z127Mj_024_181.wav,125190,atverk administratoriaus teisėmis
Z128Mj_021_21.wav,156548,aktyvink vraiter
Z128Mj_021_22.wav,116192,aktyvink rašyklę
Z128Mj_021_23.wav,166724,aktyvink eksel
Z128Mj_021_24.wav,148478,aktyvink kalk
Z128Mj_021_25.wav,181110,aktyvink skaičiuoklę
Z128Mj_021_26.wav,184268,aktyvink poverpoint
Z128Mj_021_27.wav,169180,aktyvink impres
Z128Mj_021_28.wav,212692,aktyvink pateikčių rengyklę
Z128Mj_021_29.wav,157600,aktyvink autluk
Z128Mj_021_30.wav,169532,aktyvink laifmeil
Z128Mj_021_31.wav,171988,aktyvink tanderbird
Z128Mj_021_32.wav,178654,aktyvink pašto programą
Z128Mj_021_33.wav,191288,aktyvink medijos leistuvę
Z128Mj_021_37.wav,135494,išjunk programą
Z128Mj_021_54.wav,139706,puslapiu žemyn
